fbeta,recall,precision,f1,accuracy,auc,rmse,conf_fact,min_samples_leaf,max_depth,tree_depth,tree_leaves
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,16,10,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,16,11,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,16,12,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,16,13,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,16,14,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,16,15,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,17,5,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,17,6,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,17,7,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,17,8,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,17,9,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,17,10,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,17,11,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.15,17,12,4,5
